seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,ephemeral_relay,10,realtime,0.5625,598.4016178240378,0.025,3,120
4001,ephemeral_relay,10,text,1.0,209.74380988501775,0.016666666666666666,2,120
4001,ephemeral_relay,11,file,1.0,7179.37008036326,0.03333333333333333,1,120
4001,ephemeral_relay,11,media,0.9375,2047.972330527858,0.03333333333333333,1,120
4001,ephemeral_relay,11,presence,0.9375,147.03303660550856,0.03333333333333333,1,120
4001,ephemeral_relay,11,realtime,0.625,644.9392469635222,0.03333333333333333,1,120
4001,ephemeral_relay,11,text,0.875,224.44759601105804,0.03333333333333333,1,120
4001,ephemeral_relay,12,file,0.9375,7189.768437968074,0.016666666666666666,2,120
4001,ephemeral_relay,12,media,1.0,2103.089202749893,0.016666666666666666,2,120
4001,ephemeral_relay,12,presence,0.875,145.2669724148669,0.016666666666666666,2,120
4001,ephemeral_relay,12,realtime,0.4375,669.6711466872582,0.016666666666666666,2,120
4001,ephemeral_relay,12,text,0.8125,194.7841287903686,0.016666666666666666,2,120
4001,ephemeral_relay,13,file,0.6875,7204.978493850784,0.025,1,120
4001,ephemeral_relay,13,media,0.9375,2052.7235225864342,0.016666666666666666,0,120
4001,ephemeral_relay,13,presence,0.9375,135.59375569100138,0.025,1,120
4001,ephemeral_relay,13,realtime,0.25,653.3053658498326,0.025,1,120
4001,ephemeral_relay,13,text,1.0,217.2473785130553,0.016666666666666666,0,120
4001,ephemeral_relay,14,file,0.9375,7194.346950243824,0.008333333333333333,1,120
4001,ephemeral_relay,14,media,0.9375,2010.5975286681035,0.008333333333333333,1,120
4001,ephemeral_relay,14,presence,0.9375,140.30810751733173,0.008333333333333333,1,120
4001,ephemeral_relay,14,realtime,0.5625,680.4629862489677,0.008333333333333333,1,120
4001,ephemeral_relay,14,text,0.9375,213.83351253969656,0.008333333333333333,1,120
4001,ephemeral_relay,15,file,0.8125,7154.335890102766,0.016666666666666666,1,120
4001,ephemeral_relay,15,media,0.875,2023.2012143587933,0.016666666666666666,1,120
4001,ephemeral_relay,15,presence,0.875,137.29473291124708,0.016666666666666666,1,120
4001,ephemeral_relay,15,realtime,0.5,606.2110300737907,0.016666666666666666,1,120
4001,ephemeral_relay,15,text,1.0,214.4782733026288,0.008333333333333333,0,120
4001,ephemeral_relay,16,file,0.75,7187.515977575559,0.008333333333333333,1,120
4001,ephemeral_relay,16,media,0.875,2092.699291922823,0.008333333333333333,1,120
4001,ephemeral_relay,16,presence,0.8125,138.19007630294846,0.016666666666666666,2,120
4001,ephemeral_relay,16,realtime,0.4375,644.7879508690219,0.016666666666666666,2,120
4001,ephemeral_relay,16,text,0.875,224.68790868170376,0.008333333333333333,1,120
4001,ephemeral_relay,17,file,0.625,7182.492560247156,0.016666666666666666,0,120
4001,ephemeral_relay,17,media,0.6875,2077.990756004081,0.016666666666666666,0,120
4001,ephemeral_relay,17,presence,0.875,122.25020562550944,0.016666666666666666,0,120
4001,ephemeral_relay,17,realtime,0.4375,695.829551050373,0.016666666666666666,0,120
4001,ephemeral_relay,17,text,0.75,202.94379293484317,0.016666666666666666,0,120
4001,ephemeral_relay,18,file,0.6875,7190.764963386205,0.016666666666666666,2,120
4001,ephemeral_relay,18,media,0.75,2054.48854105724,0.016666666666666666,2,120
4001,ephemeral_relay,18,presence,0.8125,129.52358759123223,0.016666666666666666,2,120
4001,ephemeral_relay,18,realtime,0.5,648.3055426713684,0.016666666666666666,2,120
4001,ephemeral_relay,18,text,0.9375,262.2019792041316,0.016666666666666666,2,120
4001,ephemeral_relay,19,file,0.5625,7148.679793222527,0.025,1,120
4001,ephemeral_relay,19,media,1.0,2024.3499544245253,0.025,1,120
