seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,ephemeral_relay,28,media,0.75,2082.8286840429028,0.0,0,120
4001,ephemeral_relay,28,presence,0.75,140.76844271076064,0.0,0,120
4001,ephemeral_relay,28,realtime,0.25,676.7972976608554,0.0,0,120
4001,ephemeral_relay,28,text,0.6875,185.1927437831388,0.0,0,120
4001,ephemeral_relay,29,file,0.9375,7079.786428447468,0.0,0,120
4001,ephemeral_relay,29,media,1.0,2087.586028711972,0.0,0,120
4001,ephemeral_relay,29,presence,0.75,113.94466068392312,0.0,0,120
4001,ephemeral_relay,29,realtime,0.5,624.8553969584848,0.0,0,120
4001,ephemeral_relay,29,text,0.8125,218.08969518018233,0.0,0,120
4001,ephemeral_relay,30,file,0.8125,7163.518974234259,0.0,0,120
4001,ephemeral_relay,30,media,0.875,2096.88291922953,0.0,0,120
4001,ephemeral_relay,30,presence,0.9375,145.47612299017104,0.0,0,120
4001,ephemeral_relay,30,realtime,0.75,636.3992505499941,0.0,0,120
4001,ephemeral_relay,30,text,0.8125,170.2017728981856,0.0,0,120
4001,ephemeral_relay,31,file,0.75,7211.197218436748,0.0,0,120
4001,ephemeral_relay,31,media,0.6875,2088.35916818387,0.0,0,120
4001,ephemeral_relay,31,presence,0.875,142.22486881140037,0.0,0,120
4001,ephemeral_relay,31,realtime,0.375,653.4907337195957,0.0,0,120
4001,ephemeral_relay,31,text,0.875,213.12182331706865,0.0,0,120
4001,ephemeral_relay,32,file,0.875,7180.6699460327345,0.0,0,120
4001,ephemeral_relay,32,media,0.875,2065.0800078973657,0.0,0,120
4001,ephemeral_relay,32,presence,0.75,137.1130217399692,0.0,0,120
4001,ephemeral_relay,32,realtime,0.4375,630.146565182631,0.0,0,120
4001,ephemeral_relay,32,text,0.8125,210.02319105084646,0.0,0,120
4001,ephemeral_relay,33,file,0.6875,7188.779290500784,0.0,0,120
4001,ephemeral_relay,33,media,0.75,2124.130262413894,0.0,0,120
4001,ephemeral_relay,33,presence,0.625,170.26600323877616,0.0,0,120
4001,ephemeral_relay,33,realtime,0.3125,616.8812757637851,0.0,0,120
4001,ephemeral_relay,33,text,0.875,206.86353428423953,0.0,0,120
4001,ephemeral_relay,34,file,0.8125,7143.934734078909,0.0,0,120
4001,ephemeral_relay,34,media,0.9375,2066.0882240655656,0.0,0,120
4001,ephemeral_relay,34,presence,0.9375,143.9047697176149,0.0,0,120
4001,ephemeral_relay,34,realtime,0.75,613.9787275058638,0.0,0,120
4001,ephemeral_relay,34,text,0.9375,196.14940453392617,0.0,0,120
4001,ephemeral_relay,35,file,0.875,7110.99510811184,0.0,0,120
4001,ephemeral_relay,35,media,1.0,2034.606308847925,0.0,0,120
4001,ephemeral_relay,35,presence,0.8125,158.09840264398136,0.0,0,120
4001,ephemeral_relay,35,realtime,0.375,647.1376591478754,0.0,0,120
4001,ephemeral_relay,35,text,0.75,186.79072513614963,0.0,0,120
4001,fixed_proxy,0,file,0.625,6422.823636806538,0.0,0,10
4001,fixed_proxy,0,media,0.875,1807.57079002376,0.0,0,10
4001,fixed_proxy,0,presence,0.875,134.7271031254521,0.0,0,10
4001,fixed_proxy,0,realtime,0.5625,568.362629046104,0.0,0,10
4001,fixed_proxy,0,text,0.8125,190.04504287236156,0.0,0,10
4001,fixed_proxy,1,file,0.625,6494.078053795702,0.0,0,10
4001,fixed_proxy,1,media,0.9375,1842.6364054878682,0.0,0,10
4001,fixed_proxy,1,presence,0.75,121.48673618265677,0.0,0,10
4001,fixed_proxy,1,realtime,0.375,610.3867930666885,0.0,0,10
4001,fixed_proxy,1,text,1.0,176.2518452316153,0.0,0,10
4001,fixed_proxy,2,file,0.6875,6492.898757001402,0.0,0,10
4001,fixed_proxy,2,media,0.75,1894.7718482542625,0.0,0,10
4001,fixed_proxy,2,presence,0.6875,130.23453088025218,0.0,0,10
4001,fixed_proxy,2,realtime,0.5625,568.957825199641,0.0,0,10
